"","mean","detected"
"240",22.6875,70.8333333333333
"241",86.2291666666667,90.625
"242",3.09375,14.5833333333333
"243",215.947916666667,98.9583333333333
"244",3.69791666666667,19.7916666666667
"245",164.291666666667,98.9583333333333
"246",282.041666666667,100
"247",666.104166666667,100
"248",39.7395833333333,81.25
"249",126.739583333333,96.875
"250",195.270833333333,100
"251",572.072916666667,100
"252",7.84375,29.1666666666667
"253",140.53125,96.875
"254",5.13541666666667,21.875
"255",22.4166666666667,73.9583333333333
"256",856.6875,100
"257",51.0729166666667,94.7916666666667
"258",20.71875,65.625
"259",286.40625,100
"260",20.9791666666667,55.2083333333333
"261",95.3125,97.9166666666667
"262",6.52083333333333,15.625
"263",67.8958333333333,93.75
"264",16.0520833333333,66.6666666666667
"265",20.03125,66.6666666666667
"266",6.41666666666667,27.0833333333333
"267",29.59375,43.75
"268",733.354166666667,100
"269",9.77083333333333,39.5833333333333
"270",186.395833333333,100
"271",878.458333333333,100
"272",386.604166666667,100
"273",177.697916666667,100
"274",130.208333333333,91.6666666666667
"275",148.03125,98.9583333333333
"276",1.61458333333333,19.7916666666667
"277",70.5833333333333,92.7083333333333
"278",10.9479166666667,33.3333333333333
"279",392.125,100
"280",12.8541666666667,28.125
"281",177.6875,100
"282",38.3125,88.5416666666667
"283",7.01041666666667,39.5833333333333
"284",5.10416666666667,10.4166666666667
"285",175.677083333333,100
"286",38.9270833333333,70.8333333333333
"287",8.625,44.7916666666667
"288",83.03125,95.8333333333333
"289",28.1979166666667,67.7083333333333
"290",600.791666666667,100
"291",240.697916666667,100
"292",24.3854166666667,79.1666666666667
"293",138.260416666667,98.9583333333333
"294",9.78125,35.4166666666667
"295",536.322916666667,100
"296",406.760416666667,100
"297",926,100
"298",183.145833333333,97.9166666666667
"299",198.96875,100
"300",14.53125,53.125
"301",13.6875,32.2916666666667
"302",37.5520833333333,82.2916666666667
"303",322.197916666667,100
"304",185.875,98.9583333333333
"305",9.30208333333333,33.3333333333333
"306",427.875,100
"307",26.9895833333333,51.0416666666667
"308",751.958333333333,100
"309",21.5,50
"310",49.8020833333333,79.1666666666667
"311",702.697916666667,100
"312",7.0625,19.7916666666667
"313",788.875,100
"314",28.6041666666667,54.1666666666667
"315",127.989583333333,100
"316",439.479166666667,100
"317",20.8645833333333,44.7916666666667
"318",46.5625,77.0833333333333
"319",157.010416666667,98.9583333333333
"320",1147.6875,100
"321",53.59375,86.4583333333333
"322",7.46875,23.9583333333333
"323",8.9375,34.375
"324",7.9375,39.5833333333333
"325",25.0625,68.75
"326",36.8125,72.9166666666667
"327",251.4375,100
"328",17.375,30.2083333333333
"329",472.90625,100
"330",144.3125,100
"331",16.4270833333333,69.7916666666667
"332",333.604166666667,100
"333",33.40625,72.9166666666667
"334",182.583333333333,97.9166666666667
"335",73.2083333333333,90.625
"336",78,92.7083333333333
"337",7.96875,36.4583333333333
"338",60.6875,95.8333333333333
"339",27.90625,60.4166666666667
"340",65.71875,92.7083333333333
"341",980.21875,100
"342",1054.71875,100
"343",38.2083333333333,80.2083333333333
"344",223.125,97.9166666666667
"345",145.385416666667,98.9583333333333
"346",3.58333333333333,17.7083333333333
"347",518.760416666667,100
"348",155.864583333333,97.9166666666667
"349",144.854166666667,100
"350",110.53125,96.875
"351",33.1458333333333,69.7916666666667
"352",193.177083333333,100
"353",200.541666666667,100
"354",12.7395833333333,52.0833333333333
"355",27.4791666666667,75
"356",478.90625,100
"357",23.5729166666667,67.7083333333333
"358",101.34375,93.75
"359",952.739583333333,100
"360",348.84375,100
"361",996.145833333333,100
"362",178.708333333333,100
"363",339.145833333333,100
"364",4.42708333333333,19.7916666666667
"365",57.0104166666667,86.4583333333333
"366",41.875,87.5
"367",230.958333333333,98.9583333333333
"368",101.239583333333,94.7916666666667
"369",223.78125,100
"370",25.875,73.9583333333333
"371",4.52083333333333,22.9166666666667
"372",438.885416666667,100
"373",17.1041666666667,47.9166666666667
"374",199.291666666667,97.9166666666667
"375",182.8125,100
"376",63.6145833333333,86.4583333333333
"377",15.6458333333333,48.9583333333333
"378",732.6875,100
"379",10.40625,29.1666666666667
"380",175.489583333333,97.9166666666667
"381",22.7083333333333,60.4166666666667
"382",33.03125,70.8333333333333
"383",156.833333333333,97.9166666666667
"384",311.177083333333,100
"385",37.9583333333333,80.2083333333333
"386",40.15625,79.1666666666667
"387",28.9583333333333,72.9166666666667
"388",41.7083333333333,71.875
"389",751.791666666667,100
"390",395.229166666667,100
"391",26.21875,67.7083333333333
"392",207.270833333333,97.9166666666667
"393",17.9166666666667,55.2083333333333
"394",7.02083333333333,26.0416666666667
"395",12.3854166666667,33.3333333333333
"396",84.53125,98.9583333333333
"397",54.1041666666667,80.2083333333333
"398",5.54166666666667,17.7083333333333
"399",2.96875,21.875
"400",260.177083333333,98.9583333333333
"401",89.2604166666667,95.8333333333333
"402",429.260416666667,100
"403",8.36458333333333,40.625
"404",2.65625,20.8333333333333
"405",32.0416666666667,66.6666666666667
"406",17.1354166666667,40.625
"407",48.5208333333333,84.375
"408",19.9375,50
"409",8.26041666666667,16.6666666666667
"410",40.5625,79.1666666666667
"411",39.59375,77.0833333333333
"412",13.1666666666667,48.9583333333333
"413",36.7395833333333,66.6666666666667
"414",603.114583333333,100
"415",4.45833333333333,17.7083333333333
"416",16.75,52.0833333333333
"417",5.05208333333333,33.3333333333333
"418",12.90625,45.8333333333333
"419",6.8125,27.0833333333333
"420",554.020833333333,100
"421",668.541666666667,100
"422",16.25,47.9166666666667
"423",737.229166666667,100
"424",13.7604166666667,39.5833333333333
"425",36.59375,90.625
"426",590.3125,100
"427",44.7916666666667,82.2916666666667
"428",250.15625,98.9583333333333
"429",83.03125,90.625
"430",9.46875,51.0416666666667
"431",5.54166666666667,21.875
"432",104.979166666667,96.875
"433",19.8229166666667,69.7916666666667
"434",7.77083333333333,33.3333333333333
"435",691.3125,100
"436",157.65625,97.9166666666667
"437",5.61458333333333,22.9166666666667
"438",35.3125,70.8333333333333
"439",891.739583333333,100
"440",382.416666666667,100
"441",3.375,23.9583333333333
"442",3.85416666666667,27.0833333333333
"443",5.15625,21.875
"444",18.4583333333333,57.2916666666667
"445",181.1875,100
"446",5.8125,19.7916666666667
"447",40.8541666666667,81.25
"448",243.833333333333,100
"449",92.2604166666667,94.7916666666667
"450",285.541666666667,100
"451",250.520833333333,98.9583333333333
"452",53.28125,87.5
"453",392.447916666667,100
"454",212.65625,100
"455",877.5,100
"456",14.8541666666667,32.2916666666667
"457",118.833333333333,96.875
"458",5.03125,17.7083333333333
"459",8.76041666666667,41.6666666666667
"460",18.6354166666667,40.625
"461",26.09375,73.9583333333333
"462",63.5104166666667,93.75
"463",260,100
"464",470.28125,100
"465",429.322916666667,100
"466",420.052083333333,100
"467",80.1770833333333,95.8333333333333
"468",400.510416666667,100
"469",595.416666666667,100
"470",435.645833333333,97.9166666666667
"471",25.78125,78.125
"472",118.03125,97.9166666666667
"473",338.552083333333,100
"474",65.0104166666667,92.7083333333333
"475",569.635416666667,98.9583333333333
"476",382.145833333333,100
"477",88.375,98.9583333333333
"478",421.260416666667,100
"479",5.80208333333333,21.875
"480",1.05208333333333,12.5
"481",23.5729166666667,61.4583333333333
"482",13.46875,36.4583333333333
"483",10.7083333333333,30.2083333333333
"484",281.927083333333,100
"485",19.4375,65.625
"486",33.65625,72.9166666666667
"487",173.614583333333,100
"488",276.9375,100
"489",6.54166666666667,26.0416666666667
"490",15.625,41.6666666666667
"491",16.1770833333333,50
"492",15.1875,52.0833333333333
"493",882.979166666667,100
"494",60.6145833333333,93.75
"495",84.2291666666667,93.75
"496",15.4166666666667,34.375
"497",315.6875,100
"498",923.291666666667,100
"499",562.208333333333,100
"500",23.3020833333333,60.4166666666667
"501",453.979166666667,100
"502",156.104166666667,98.9583333333333
"503",3.29166666666667,21.875
"504",38.3958333333333,82.2916666666667
"505",134.614583333333,97.9166666666667
"506",120.5,97.9166666666667
"507",140.354166666667,97.9166666666667
"508",9.21875,45.8333333333333
"509",156.395833333333,97.9166666666667
"510",15.40625,47.9166666666667
"511",208.9375,100
"512",75.7083333333333,96.875
"513",28.1041666666667,65.625
"514",598.770833333333,100
"515",504.541666666667,100
"516",318.114583333333,100
"517",408.385416666667,100
"518",265.541666666667,98.9583333333333
"519",38.3645833333333,64.5833333333333
"520",26.3541666666667,69.7916666666667
"521",884.604166666667,100
"522",13.2916666666667,43.75
"523",621.552083333333,100
"524",837.104166666667,100
"525",540.6875,100
"526",752.552083333333,100
"527",373.739583333333,100
"528",155.34375,98.9583333333333
"529",154.322916666667,96.875
"530",204.729166666667,100
"531",478.427083333333,100
"532",5.29166666666667,32.2916666666667
"533",402.885416666667,100
"534",47.2395833333333,85.4166666666667
"535",140.260416666667,98.9583333333333
"536",778.3125,100
"537",41.5729166666667,72.9166666666667
"538",513.697916666667,100
"539",159.15625,98.9583333333333
"540",76.5,89.5833333333333
"541",40.8958333333333,83.3333333333333
"542",54.4583333333333,85.4166666666667
"543",429.260416666667,100
"544",94.4479166666667,92.7083333333333
"545",50.7291666666667,81.25
"546",3.125,20.8333333333333
"547",50.8020833333333,80.2083333333333
"548",15.6666666666667,56.25
"549",89.6458333333333,93.75
"550",443.28125,100
"551",778.291666666667,100
"552",11.1354166666667,47.9166666666667
"553",199.3125,100
"554",3.40625,18.75
"555",209.979166666667,100
"556",90.5520833333333,90.625
"557",14.6354166666667,50
"558",165.614583333333,98.9583333333333
"559",27.5416666666667,73.9583333333333
"560",250.177083333333,100
"561",789.833333333333,100
"562",122.114583333333,97.9166666666667
"563",703.84375,100
"564",30.5104166666667,73.9583333333333
"565",1203.26041666667,100
"566",23.7291666666667,57.2916666666667
"567",2.63541666666667,20.8333333333333
"568",546.625,100
"569",34.7395833333333,68.75
"570",949.854166666667,100
"571",7.63541666666667,31.25
"572",561.447916666667,100
"573",69.4166666666667,89.5833333333333
"574",8.89583333333333,44.7916666666667
"575",29.4895833333333,82.2916666666667
"576",158.197916666667,98.9583333333333
"577",4.64583333333333,19.7916666666667
"578",6.33333333333333,33.3333333333333
"579",470.583333333333,100
"580",150.916666666667,98.9583333333333
"581",190.333333333333,98.9583333333333
"582",2.85416666666667,22.9166666666667
"583",82.2083333333333,93.75
"584",1.34375,14.5833333333333
"585",8.34375,21.875
"586",9.95833333333333,38.5416666666667
"587",10.25,35.4166666666667
"588",392.072916666667,100
"589",211.385416666667,98.9583333333333
"590",6.04166666666667,23.9583333333333
"591",45.375,88.5416666666667
"592",111.520833333333,91.6666666666667
"593",26.0729166666667,60.4166666666667
"594",18.0729166666667,37.5
"595",20.0104166666667,56.25
"596",439.552083333333,100
"597",92.6666666666667,96.875
"598",9.98958333333333,52.0833333333333
"599",477.34375,100
"600",11.34375,46.875
"601",132.802083333333,100
"602",718.729166666667,100
"603",512.71875,100
"604",157.927083333333,97.9166666666667
"605",24.4375,65.625
"606",36,77.0833333333333
"607",1065.1875,100
"608",7.86458333333333,32.2916666666667
"609",156.510416666667,100
"610",69.4270833333333,93.75
"611",238.4375,98.9583333333333
"612",203.53125,100
"613",5.39583333333333,40.625
"614",25.9791666666667,69.7916666666667
"615",15.8645833333333,40.625
"616",14.1458333333333,47.9166666666667
"617",156.989583333333,98.9583333333333
"618",78.1770833333333,93.75
"619",6.60416666666667,27.0833333333333
"620",201.145833333333,100
"621",539.677083333333,100
"622",284.3125,100
"623",241.145833333333,100
"624",716.729166666667,100
"625",958.510416666667,100
"626",160.822916666667,100
"627",75.875,92.7083333333333
"628",7.13541666666667,29.1666666666667
"629",1013.64583333333,100
"630",955.15625,100
"631",32.28125,70.8333333333333
"632",15.1145833333333,47.9166666666667
"633",1016.82291666667,100
"634",31.4583333333333,78.125
"635",312.1875,100
"636",46.0729166666667,80.2083333333333
"637",282.3125,100
"638",434.15625,100
"639",111.8125,95.8333333333333
"640",11.46875,23.9583333333333
"641",43.34375,83.3333333333333
"642",44.53125,85.4166666666667
"643",4.19791666666667,20.8333333333333
"644",45.6979166666667,88.5416666666667
"645",18.3854166666667,57.2916666666667
"646",484.020833333333,100
"647",11.40625,35.4166666666667
"648",28,60.4166666666667
"649",687.3125,100
"650",4.0625,21.875
"651",7.57291666666667,30.2083333333333
"652",530.739583333333,100
"653",3.55208333333333,16.6666666666667
"654",9.44791666666667,22.9166666666667
"655",25.3125,69.7916666666667
"656",49.375,81.25
"657",218.5625,98.9583333333333
"658",2.78125,25
"659",7.65625,28.125
"660",37.0625,76.0416666666667
"661",59.1041666666667,88.5416666666667
"662",18.9583333333333,66.6666666666667
"663",68.4375,90.625
"664",168.572916666667,98.9583333333333
"665",346.072916666667,100
"666",976.729166666667,100
"667",865.875,100
"668",8.89583333333333,27.0833333333333
"669",22.5208333333333,64.5833333333333
"670",22.7291666666667,62.5
"671",91.5520833333333,97.9166666666667
"672",27.5104166666667,73.9583333333333
"673",46.03125,85.4166666666667
"674",6.98958333333333,22.9166666666667
"675",45.9479166666667,71.875
"676",874.041666666667,100
"677",359.9375,100
"678",12.7708333333333,30.2083333333333
"679",55.8125,87.5
"680",312.4375,100
"681",249.083333333333,100
"682",22.6666666666667,52.0833333333333
"683",66.28125,88.5416666666667
"684",33.75,81.25
"685",278.510416666667,100
"686",24.9479166666667,71.875
"687",497.947916666667,100
"688",739.09375,100
"689",213.072916666667,100
"690",132.385416666667,100
"691",134.197916666667,98.9583333333333
"692",915.09375,100
"693",551.260416666667,100
"694",23.34375,59.375
"695",224.041666666667,98.9583333333333
"696",48.2604166666667,81.25
"697",11.7604166666667,38.5416666666667
"698",21.7604166666667,66.6666666666667
"699",34.4583333333333,79.1666666666667
"700",10.4583333333333,28.125
"701",604.604166666667,100
"702",49.78125,87.5
"703",126.854166666667,97.9166666666667
"704",204.020833333333,100
"705",6.875,22.9166666666667
"706",19.0520833333333,55.2083333333333
"707",63.34375,87.5
"708",944.6875,100
"709",35.8854166666667,88.5416666666667
"710",3.375,16.6666666666667
"711",19.59375,60.4166666666667
"712",150.083333333333,98.9583333333333
"713",27.9375,71.875
"714",22.9270833333333,53.125
"715",28.25,67.7083333333333
"716",236.072916666667,100
"717",241.510416666667,100
"718",164.375,98.9583333333333
"719",164.666666666667,97.9166666666667
"720",388.447916666667,100
"721",77.03125,93.75
"722",58.1666666666667,90.625
"723",29.375,71.875
"724",141.15625,98.9583333333333
"725",104.46875,95.8333333333333
"726",4.57291666666667,30.2083333333333
"727",8.46875,26.0416666666667
"728",88.8958333333333,96.875
"729",6.72916666666667,36.4583333333333
"730",11.03125,44.7916666666667
"731",21.1145833333333,56.25
"732",144.46875,98.9583333333333
"733",140.989583333333,97.9166666666667
"734",303.760416666667,100
"735",835.802083333333,100
"736",414.5,100
"737",13.6770833333333,51.0416666666667
"738",803.958333333333,100
"739",6.82291666666667,20.8333333333333
"740",28.0416666666667,71.875
"741",18.3645833333333,50
"742",289.90625,100
"743",664.84375,100
"744",55.4791666666667,89.5833333333333
"745",10.53125,39.5833333333333
"746",72.90625,96.875
"747",37.3645833333333,84.375
"748",59.5729166666667,92.7083333333333
"749",274.510416666667,100
"750",552.041666666667,100
"751",732.427083333333,100
"752",17.2708333333333,50
"753",10.7916666666667,43.75
"754",159.84375,98.9583333333333
"755",68.6145833333333,90.625
"756",279.229166666667,100
"757",71.7604166666667,95.8333333333333
"758",142.239583333333,98.9583333333333
"759",6.90625,16.6666666666667
"760",654.260416666667,100
"761",55.0520833333333,90.625
"762",7.16666666666667,29.1666666666667
"763",336.072916666667,100
"764",432.84375,100
"765",49.4895833333333,88.5416666666667
"766",59.4583333333333,90.625
"767",8.72916666666667,35.4166666666667
"768",5.39583333333333,19.7916666666667
"769",4.39583333333333,16.6666666666667
"770",41.0833333333333,84.375
"771",818.40625,100
"772",256.083333333333,100
"773",434.46875,100
"774",19.1458333333333,57.2916666666667
"775",84.78125,90.625
"776",13.375,31.25
"777",783.510416666667,100
"778",666.135416666667,100
"779",91.4583333333333,95.8333333333333
"780",121.072916666667,92.7083333333333
"781",373.510416666667,100
"782",345.114583333333,100
"783",451.354166666667,100
"784",6.07291666666667,23.9583333333333
"785",14.2708333333333,43.75
"786",34.3333333333333,78.125
"787",51.2083333333333,86.4583333333333
"788",47.03125,85.4166666666667
"789",61.6145833333333,93.75
"790",402.708333333333,100
"791",80.8541666666667,90.625
"792",1.21875,18.75
"793",104.864583333333,91.6666666666667
"794",13.09375,52.0833333333333
"795",80.8854166666667,93.75
"796",46.8125,83.3333333333333
"797",16.2291666666667,55.2083333333333
"798",247.28125,98.9583333333333
"799",384.875,100
"800",133.09375,96.875
"801",33.2395833333333,72.9166666666667
"802",187.770833333333,100
"803",5.625,27.0833333333333
"804",157.645833333333,97.9166666666667
"805",499.03125,100
"806",611.489583333333,98.9583333333333
"807",86.46875,94.7916666666667
"808",15.4375,47.9166666666667
"809",8.375,29.1666666666667
"810",585.197916666667,100
"811",1.71875,15.625
"812",263.427083333333,100
"813",58.9583333333333,90.625
"814",188.989583333333,100
"815",14.1145833333333,42.7083333333333
"816",23.1770833333333,61.4583333333333
"817",360.552083333333,100
"818",44.0520833333333,86.4583333333333
"819",188.333333333333,100
"820",54.53125,94.7916666666667
"821",38.0104166666667,76.0416666666667
"822",134.40625,96.875
"823",47.1145833333333,87.5
"824",669.041666666667,100
"825",521,100
"826",39.9895833333333,81.25
"827",534.28125,100
"828",18.46875,65.625
"829",47.5729166666667,78.125
"830",320.239583333333,100
"831",7.82291666666667,25
"832",723.010416666667,100
"833",657.260416666667,100
"834",607.03125,100
"835",107.5625,98.9583333333333
"836",273.385416666667,98.9583333333333
"837",14.6354166666667,50
"838",4.59375,21.875
"839",33.0625,66.6666666666667
"840",36.5208333333333,82.2916666666667
"841",7.20833333333333,29.1666666666667
"842",172.3125,98.9583333333333
"843",694.875,100
"844",77.6041666666667,97.9166666666667
"845",63.1666666666667,94.7916666666667
"846",77.65625,91.6666666666667
"847",31.1145833333333,65.625
"848",7.77083333333333,31.25
"849",32.4479166666667,78.125
"850",112.604166666667,98.9583333333333
"851",974.979166666667,100
"852",13.4791666666667,33.3333333333333
"853",356.041666666667,100
"854",4.88541666666667,18.75
"855",6.22916666666667,29.1666666666667
"856",319.895833333333,100
"857",787.510416666667,100
"858",69.5104166666667,93.75
"859",203.416666666667,98.9583333333333
"860",20.9791666666667,48.9583333333333
"861",8.25,28.125
"862",61.5729166666667,89.5833333333333
"863",398.239583333333,100
"864",467.03125,100
"865",713.4375,100
"866",250.854166666667,100
"867",592.3125,100
"868",45.3229166666667,82.2916666666667
"869",13.65625,31.25
"870",40.96875,77.0833333333333
"871",703.666666666667,100
"872",37.15625,87.5
"873",121.46875,98.9583333333333
"874",128.552083333333,98.9583333333333
"875",2.77083333333333,20.8333333333333
"876",48.6770833333333,83.3333333333333
"877",249.572916666667,100
"878",69.0729166666667,97.9166666666667
"879",32.4479166666667,64.5833333333333
"880",337.03125,98.9583333333333
"881",10.78125,35.4166666666667
"882",318.135416666667,100
"883",118.354166666667,94.7916666666667
"884",47.9791666666667,88.5416666666667
"885",9.11458333333333,33.3333333333333
"886",15.1041666666667,44.7916666666667
"887",9.23958333333333,34.375
"888",6.6875,23.9583333333333
"889",4.73958333333333,16.6666666666667
"890",659.822916666667,100
"891",31.8020833333333,76.0416666666667
"892",105.541666666667,98.9583333333333
"893",28.5833333333333,65.625
"894",137.041666666667,97.9166666666667
"895",554.3125,100
"896",108.072916666667,100
"897",876.15625,100
"898",7.86458333333333,28.125
"899",840.53125,100
"900",73.5416666666667,92.7083333333333
"901",60.75,96.875
"902",87.34375,95.8333333333333
"903",6.39583333333333,28.125
"904",44.8020833333333,86.4583333333333
"905",207.885416666667,97.9166666666667
"906",8.82291666666667,35.4166666666667
"907",554.65625,100
"908",103.46875,96.875
"909",755.395833333333,100
"910",7.51041666666667,37.5
"911",32.125,79.1666666666667
"912",17.2708333333333,53.125
"913",352.979166666667,100
"914",282.4375,100
"915",118.895833333333,97.9166666666667
"916",240.916666666667,100
"917",177.65625,100
"918",620.885416666667,100
"919",95.3333333333333,92.7083333333333
"920",9.35416666666667,14.5833333333333
"921",53.2291666666667,83.3333333333333
"922",23.625,64.5833333333333
"923",74.1354166666667,87.5
"924",53.4479166666667,85.4166666666667
"925",69.6666666666667,87.5
"926",553.15625,100
"927",27.3541666666667,63.5416666666667
"928",756.3125,100
"929",149.3125,98.9583333333333
"930",663.552083333333,100
"931",321.15625,100
"932",6.15625,37.5
"933",520.28125,100
"934",116.59375,93.75
"935",7.25,32.2916666666667
"936",163.416666666667,100
"937",9.6875,38.5416666666667
"938",20.2395833333333,71.875
"939",26.15625,64.5833333333333
"940",7.23958333333333,19.7916666666667
